Country,Stage,Category,source,Production(kg)_2024,Import(kg)_2024,Export(kg)_2024,Consumption(kg)_2024
Norway,processed,Chromium,,0.0,299196.0,51424.0,247772.0
Norway,processed,Cobalt,BGS,3464000.0,5802.0,268.0,3469534.0
Norway,processed,Copper,BGS,40172000.0,74022496.0,112240920.0,1953576.0
Norway,processed,Gallium,,0.0,302.0,8.0,294.0
Norway,processed,Germanium,,0.0,302.0,8.0,294.0
Norway,processed,Graphite,BGS,6483000.0,0.0,0.0,6483000.0
Norway,processed,Imdium,,0.0,302.0,8.0,294.0
Norway,processed,Lead,,0.0,17781462.0,5357594.0,12423868.0
Norway,processed,Lithium,,0.0,64156.0,110.0,64046.0
Norway,processed,Magnesium,,0.0,38206538.0,36320.0,38170218.0
Norway,processed,Molybdenum,,0.0,2317.0,996.0,1321.0
Norway,processed,Nickel,BGS,95013000.0,342429210.0,193845068.0,243597142.0
Norway,processed,Niobium,,0.0,460.0,8.0,452.0
Norway,processed,Rare Earths,,0.0,1481618.0,7222.0,1474396.0
Norway,processed,Vanadium,,0.0,100488.0,18.0,100470.0
Norway,raw,Aluminium,WMD,1321229000.0,338.0,1722.0,1321227616.0
Norway,raw,Boron,,0.0,1153394.0,0.0,1153394.0
Norway,raw,Cadmium,WMD,420000.0,0.0,0.0,420000.0
Norway,raw,Graphite,WMD,6483000.0,514156.0,0.0,6997156.0
Norway,raw,Magnesium,,0.0,6298.0,0.0,6298.0
Norway,raw,Manganese,,0.0,2355266600.0,7992220.0,2347274380.0
Norway,raw,Niobium,,0.0,172.0,0.0,172.0
Norway,raw,Tellurium,,0.0,3634.0,0.0,3634.0
Norway,raw,Titanium,WMD,290660000.0,640620000.0,0.0,931280000.0
Norway,raw,Vanadium,,0.0,172.0,0.0,172.0
Norway,raw,Zinc,,0.0,565467600.0,0.0,565467600.0
Norway,raw,Zirconium,,0.0,1.0,0.0,1.0
Oman,processed,Aluminium,BGS,398000000.0,0.0,0.0,398000000.0
Oman,processed,Lead,BGS,15400000.0,0.0,0.0,15400000.0
Oman,raw,Aluminium,WMD,397530000.0,0.0,0.0,397530000.0
Oman,raw,Chromium,WMD,150800000.0,0.0,0.0,150800000.0
Oman,raw,Manganese,WMD,3300000.0,0.0,0.0,3300000.0
"Other Asia, Nes",processed,Aluminium,,0.0,461523475.395,409996817.463,51526657.93199998
"Other Asia, Nes",processed,Arsenic,,0.0,1850.971,402.0,1448.971
"Other Asia, Nes",processed,Bauxite,,0.0,36886015.642,14183664.610000001,22702351.031999998
"Other Asia, Nes",processed,Boron,,0.0,5169126.171,3297749.0,1871377.171
"Other Asia, Nes",processed,Cadmium,,0.0,80.41,0.0,80.41
"Other Asia, Nes",processed,Chromium,,0.0,2758184.0,362645.0,2395539.0
"Other Asia, Nes",processed,Cobalt,,0.0,5179082.365,1261125.0,3917957.365
"Other Asia, Nes",processed,Copper,,0.0,704755158.141,458782050.987,245973107.15400004
"Other Asia, Nes",processed,Gold,,0.0,87874.968,15778.31,72096.658
"Other Asia, Nes",processed,Lithium,,0.0,919309.164,65307.103,854002.061
"Other Asia, Nes",processed,Magnesium,,0.0,75280027.266,6081550.458000001,69198476.808
"Other Asia, Nes",processed,Manganese,,0.0,2486145.375,50460.0,2435685.375
"Other Asia, Nes",processed,Molybdenum,,0.0,1302347.447,944332.618,358014.8289999999
"Other Asia, Nes",processed,Nickel,,0.0,66289116.446,37747373.0,28541743.446000002
"Other Asia, Nes",processed,Rare Earths,,0.0,6110369.59,5743.654,6104625.936
"Other Asia, Nes",processed,Silver,,0.0,935509.638,105461.0,830048.638
"Other Asia, Nes",processed,Tin,,0.0,7240182.728,4800381.283,2439801.4450000003
"Other Asia, Nes",processed,Titanium,,0.0,4862336.214,2783575.4299999997,2078760.784
"Other Asia, Nes",processed,Vanadium,,0.0,2330716.8779999996,1376966.183,953750.6949999996
"Other Asia, Nes",processed,Zinc,,0.0,81001394.75,77974696.103,3026698.647
"Other Asia, Nes",raw,Aluminium,,0.0,22319840.814,1768275.059,20551565.755
"Other Asia, Nes",raw,Bauxite,,0.0,22319840.814,1768275.059,20551565.755
"Other Asia, Nes",raw,Boron,,0.0,29012177.649,38843.041,28973334.608
"Other Asia, Nes",raw,Chromium,,0.0,10098355.298,0.0,10098355.298
"Other Asia, Nes",raw,Copper,,0.0,381317220.322,379369444.401,1947775.9210000038
"Other Asia, Nes",raw,Fluorspar,,0.0,15457359.406,2146630.966,13310728.44
"Other Asia, Nes",raw,Graphite,,0.0,8068327.17,120155.68,7948171.49
"Other Asia, Nes",raw,Lead,,0.0,13964.38,0.0,13964.38
"Other Asia, Nes",raw,Molybdenum,,0.0,812913.4029999999,261539.415,551373.9879999999
"Other Asia, Nes",raw,Niobium,,0.0,443769.326,32004.536,411764.79
"Other Asia, Nes",raw,Selenium,,0.0,8565.306,1050.0,7515.3060000000005
"Other Asia, Nes",raw,Silver,,0.0,13490.06,0.0,13490.06
"Other Asia, Nes",raw,Tellurium,,0.0,1573.404,142.854,1430.55
"Other Asia, Nes",raw,Tin,,0.0,190.319,0.0,190.319
"Other Asia, Nes",raw,Titanium,,0.0,2381936.235,0.0,2381936.235
"Other Asia, Nes",raw,Vanadium,,0.0,443769.326,32004.536,411764.79
Pakistan,processed,Aluminium,,0.0,163352418.282,31568413.0,131784005.282
Pakistan,processed,Arsenic,,0.0,95000.0,0.0,95000.0
Pakistan,processed,Bauxite,,0.0,16832494.099,144165.0,16688329.099
Pakistan,processed,Boron,,0.0,10986585.03,32260.0,10954325.03
Pakistan,processed,Cadmium,,0.0,14914.0,0.0,14914.0
Pakistan,processed,Chromium,,0.0,675694.0,80.0,675614.0
Pakistan,processed,Cobalt,,0.0,54174.0,0.0,54174.0
Pakistan,processed,Fluorspar,BGS,12000000.0,0.0,0.0,12000000.0
Pakistan,processed,Gold,,0.0,334.086,0.08,334.00600000000003
Pakistan,processed,Lead,BGS,60000000.0,57053906.0,15158822.0,101895084.0
Pakistan,processed,Lithium,,0.0,22111.0,0.0,22111.0
Pakistan,processed,Magnesium,,0.0,2090490.488,535000.0,1555490.488
Pakistan,processed,Manganese,,0.0,298529.0,14921.0,283608.0
Pakistan,processed,Molybdenum,,0.0,813.0,60.0,753.0
Pakistan,processed,Nickel,,0.0,570483.0,18699.0,551784.0
Pakistan,processed,Platinum Group Metals,,0.0,29.0,0.038,28.962
Pakistan,processed,Rare Earths,,0.0,82.462,0.0,82.462
Pakistan,processed,Silicon,,0.0,18675778.618,9556015.0,9119763.618
Pakistan,processed,Silver,,0.0,3180.773,77.869,3102.904
Pakistan,processed,Tin,,0.0,235005.333,57774.0,177231.333
Pakistan,processed,Titanium,,0.0,4122115.353,18482.0,4103633.353
Pakistan,processed,Vanadium,,0.0,13476.0,0.0,13476.0
Pakistan,processed,Zinc,,0.0,21093445.476,4308740.0,16784705.476
Pakistan,raw,Antimony,WMD,40000.0,0.0,0.0,40000.0
Pakistan,raw,Bauxite,WMD,60000000.0,3000.0,29077000.0,30926000.0
Pakistan,raw,Boron,,0.0,1000.0,0.0,1000.0
Pakistan,raw,Copper,WMD,17042000.0,418000.0,8783625.082,8676374.918
Pakistan,raw,Gold,,0.0,1000.0,0.0,1000.0
Pakistan,raw,Graphite,,0.0,1193071.733,8000.0,1185071.733
Pakistan,raw,Lead,WMD,7838000.0,189000.0,3056000.0,4971000.0
Pakistan,raw,Lithium,,0.0,5065000.0,361000.0,4704000.0
Pakistan,raw,Selenium,,0.0,24050.0,0.0,24050.0
Pakistan,raw,Silver,,0.0,1000.0,0.0,1000.0
Pakistan,raw,Titanium,,0.0,952000.0,0.0,952000.0
Pakistan,raw,Zinc,WMD,41295000.0,0.0,27098000.0,14197000.0
Pakistan,raw,Zirconium,,0.0,186000.0,0.0,186000.0
Panama,processed,Bauxite,,0.0,4480658.0,1320000.0,3160658.0
Panama,processed,Boron,,0.0,164784.0,61112.0,103672.0
Panama,processed,Chromium,,0.0,406.0,2.0,404.0
Panama,processed,Gold,,0.0,376.0,0.0,376.0
Panama,processed,Lithium,,0.0,500.0,0.0,500.0
Panama,processed,Magnesium,,0.0,34218.0,0.0,34218.0
Panama,processed,Manganese,,0.0,14286.0,0.0,14286.0
Panama,processed,Molybdenum,,0.0,2.0,0.0,2.0
Panama,processed,Nickel,,0.0,220.0,0.0,220.0
Panama,processed,Platinum Group Metals,,0.0,8.0,0.0,8.0
Panama,processed,Silicon,,0.0,8571714.0,600.0,8571114.0
Panama,processed,Silver,,0.0,4750.0,2352.0,2398.0
Panama,processed,Tin,,0.0,19018.0,0.0,19018.0
Panama,processed,Titanium,,0.0,5904.0,0.0,5904.0
Panama,processed,Zinc,,0.0,338556.0,14444.0,324112.0
Panama,raw,Boron,,0.0,266000.0,0.0,266000.0
Panama,raw,Copper,WMD,330863000.0,52990.0,0.0,330915990.0
Panama,raw,Fluorspar,,0.0,351202.0,2000.0,349202.0
Panama,raw,Gold,WMD,4039.0,2.0,0.0,4041.0
Panama,raw,Lithium,,0.0,77118.0,1818.0,75300.0
Panama,raw,Magnesium,,0.0,8000.0,0.0,8000.0
Panama,raw,Silver,WMD,84737.0,0.0,0.0,84737.0
Panama,raw,Zinc,,0.0,3552.0,0.0,3552.0
Panama,raw,Zirconium,,0.0,278.0,0.0,278.0
Papua New Guinea,raw,Chromium,WMD,67500000.0,0.0,0.0,67500000.0
Papua New Guinea,raw,Cobalt,WMD,3072000.0,0.0,0.0,3072000.0
Papua New Guinea,raw,Copper,WMD,90490000.0,0.0,0.0,90490000.0
Papua New Guinea,raw,Gold,WMD,41540.0,0.0,0.0,41540.0
Papua New Guinea,raw,Nickel,WMD,33604000.0,0.0,0.0,33604000.0
Papua New Guinea,raw,Silver,WMD,136530.0,0.0,0.0,136530.0
Paraguay,processed,Aluminium,,0.0,92875216.178,38321257.13,54553959.048
Paraguay,processed,Arsenic,,0.0,100.2,0.0,100.2
Paraguay,processed,Bauxite,,0.0,5170788.350000001,517160.0,4653628.350000001
Paraguay,processed,Boron,,0.0,2245355.26,0.0,2245355.26
Paraguay,processed,Chromium,,0.0,4302.6,0.0,4302.6
Paraguay,processed,Cobalt,,0.0,560.0,0.0,560.0
Paraguay,processed,Gold,,0.0,23.6,0.0,23.6
Paraguay,processed,Lithium,,0.0,379.401,0.0,379.401
Paraguay,processed,Magnesium,,0.0,4760204.92,0.0,4760204.92
Paraguay,processed,Manganese,,0.0,97464.94,0.0,97464.94
Paraguay,processed,Molybdenum,,0.0,266038.0,1056.0,264982.0
Paraguay,processed,Nickel,,0.0,56507.216,0.0,56507.216
Paraguay,processed,Niobium,,0.0,61.2,0.0,61.2
Paraguay,processed,Rare Earths,,0.0,96035.806,0.0,96035.806
Paraguay,processed,Silicon,,0.0,1270316.66,595260.0,675056.6599999999
Paraguay,processed,Silver,,0.0,492.87,0.0,492.87
Paraguay,processed,Tin,,0.0,32365.108,17700.0,14665.108
Paraguay,processed,Titanium,,0.0,106394.08,0.0,106394.08
Paraguay,processed,Vanadium,,0.0,1.0,0.0,1.0
Paraguay,processed,Zinc,,0.0,1578303.12,68107.0,1510196.12
Paraguay,raw,Aluminium,,0.0,27000000.0,0.0,27000000.0
Paraguay,raw,Bauxite,,0.0,27000000.0,0.0,27000000.0
Paraguay,raw,Boron,,0.0,6438810.0,0.0,6438810.0
Paraguay,raw,Copper,,0.0,6837.0,0.0,6837.0
Paraguay,raw,Fluorspar,,0.0,60000.0,0.0,60000.0
Paraguay,raw,Graphite,,0.0,779408.86,0.0,779408.86
Paraguay,raw,Lithium,,0.0,5259082.74,194600.0,5064482.74
Paraguay,raw,Magnesium,,0.0,513.0,0.0,513.0
Paraguay,raw,Selenium,,0.0,2100.0,0.0,2100.0
Paraguay,raw,Tin,,0.0,5022.0,0.0,5022.0
Paraguay,raw,Titanium,,0.0,180000.0,0.0,180000.0
Paraguay,raw,Zirconium,,0.0,12000.0,0.0,12000.0
Peru,processed,Aluminium,,0.0,221972862.186,144294521.484,77678340.70199999
Peru,processed,Arsenic,BGS,31162000.0,8803.2,0.0,31170803.2
Peru,processed,Bauxite,,0.0,75229695.02600001,10030268.996,65199426.03000001
Peru,processed,Boron,BGS,179938000.0,7592293.197,157927457.65600002,29602835.54099998
Peru,processed,Chromium,,0.0,472747.16000000003,279000.0,193747.16000000003
Peru,processed,Cobalt,,0.0,5431.632,68.0,5363.632
Peru,processed,Lithium,,0.0,183046.26400000002,0.0,183046.26400000002
Peru,processed,Magnesium,,0.0,34957449.526,1175419.2,33782030.326
Peru,processed,Molybdenum,,0.0,174426.964,0.0,174426.964
Peru,processed,Nickel,,0.0,667729.627,25287.748,642441.879
Peru,processed,Platinum Group Metals,,0.0,531.402,48.54,482.862
Peru,processed,Rare Earths,,0.0,43017.18,3960.0,39057.18
Peru,processed,Selenium,BGS,50000.0,0.0,0.0,50000.0
Peru,processed,Silicon,,0.0,43007037.836,6878978.022,36128059.814
Peru,processed,Titanium,,0.0,6087028.892,8409.18,6078619.712
Peru,processed,Vanadium,,0.0,140373.116,8619.64,131753.47600000002
Peru,raw,Aluminium,,0.0,1858351.96,4.0,1858347.96
Peru,raw,Arsenic,WMD,31162000.0,0.0,0.0,31162000.0
Peru,raw,Bauxite,,0.0,1858351.96,4.0,1858347.96
Peru,raw,Bismuth,WMD,304000.0,0.0,0.0,304000.0
Peru,raw,Boron,WMD,259424000.0,20174958.124,33390730.2,246208227.92400002
Peru,raw,Cadmium,WMD,494000.0,0.0,0.0,494000.0
Peru,raw,Chromium,,0.0,20739868.0,196634.356,20543233.644
Peru,raw,Fluorspar,,0.0,6547682.279999999,0.0,6547682.279999999
Peru,raw,Graphite,,0.0,577074.954,13063.8,564011.154
Peru,raw,Nickel,,0.0,51129.48,0.0,51129.48
Peru,raw,Niobium,,0.0,0.4,0.0,0.4
Peru,raw,Tin,WMD,26230000.0,0.0,2870643.048,23359356.952
Peru,raw,Titanium,,0.0,1004899.303,16000.0,988899.303
Peru,raw,Vanadium,,0.0,0.4,0.0,0.4
Peru,raw,Zirconium,,0.0,1572120.0,40000.0,1532120.0
Philippines,processed,Arsenic,,0.0,1.0,0.0,1.0
Philippines,processed,Bauxite,,0.0,42571304.06,1608363.82,40962940.24
Philippines,processed,Boron,,0.0,2886244.37,0.0,2886244.37
Philippines,processed,Cadmium,,0.0,501.1,0.0,501.1
Philippines,processed,Chromium,,0.0,106678.54000000001,0.0,106678.54000000001
Philippines,processed,Copper,BGS,483432000.0,108224923.99,204661752.61999997,386995171.37
Philippines,processed,Gallium,,0.0,82.36,0.0,82.36
Philippines,processed,Germanium,,0.0,82.36,0.0,82.36
Philippines,processed,Imdium,,0.0,82.36,0.0,82.36
Philippines,processed,Lead,BGS,40000000.0,58811010.14,35664958.230000004,63146051.91
Philippines,processed,Lithium,,0.0,14164.19,0.0,14164.19
Philippines,processed,Magnesium,,0.0,9388672.5,75000.0,9313672.5
Philippines,processed,Manganese,,0.0,637171.49,0.0,637171.49
Philippines,processed,Niobium,,0.0,33860.86,115.98,33744.88
Philippines,processed,Platinum Group Metals,,0.0,63785.27,350.65,63434.619999999995
Philippines,processed,Rare Earths,,0.0,10041269.42,22.88,10041246.54
Philippines,processed,Selenium,BGS,70000.0,0.0,0.0,70000.0
Philippines,processed,Silicon,,0.0,49528929.49,16821.21,49512108.28
Philippines,processed,Titanium,,0.0,3343395.67,24263.4,3319132.27
Philippines,processed,Vanadium,,0.0,763.4300000000001,0.0,763.4300000000001
Philippines,processed,Zinc,,0.0,12426314.71,9932989.84,2493324.870000001
Philippines,raw,Boron,,0.0,444856.01,391511.45,53344.56
Philippines,raw,Cobalt,WMD,3300000.0,0.0,0.0,3300000.0
Philippines,raw,Copper,WMD,61981000.0,694026746.32,458112369.3,297895377.02000004
Philippines,raw,Fluorspar,,0.0,570267.0,0.0,570267.0
Philippines,raw,Gold,WMD,31046.0,51844933.82,12582090.0,39293889.82
Philippines,raw,Graphite,,0.0,120276.1,0.0,120276.1
Philippines,raw,Lithium,,0.0,1028345.6,1413.89,1026931.71
Philippines,raw,Magnesium,WMD,0.0,41347630.0,7424700.0,33922930.0
Philippines,raw,Manganese,,0.0,505.0,0.0,505.0
Philippines,raw,Niobium,,0.0,37112.7,0.0,37112.7
Philippines,raw,Selenium,WMD,300000.0,148740.88,332948.24,115792.64000000001
Philippines,raw,Silver,WMD,46160.0,0.0,0.0,46160.0
Philippines,raw,Tellurium,,0.0,444489.01,391511.45,52977.56
Philippines,raw,Titanium,,0.0,1970284.0,0.0,1970284.0
Philippines,raw,Vanadium,,0.0,37112.7,0.0,37112.7
Philippines,raw,Zirconium,,0.0,55495.2,0.0,55495.2
Poland,processed,Aluminium,,0.0,1725625083.556,860219649.278,865405434.278
Poland,processed,Arsenic,,0.0,42709.569,23800.0,18909.569000000003
Poland,processed,Bauxite,,0.0,143143357.903,13345971.693,129797386.21
Poland,processed,Boron,,0.0,44691811.546,20014525.171,24677286.374999996
Poland,processed,Copper,BGS,1072053000.0,259382255.36599997,596927827.749,734507427.617
Poland,processed,Gallium,,0.0,2467.508,0.0,2467.508
Poland,processed,Germanium,,0.0,2467.508,0.0,2467.508
Poland,processed,Imdium,,0.0,2467.508,0.0,2467.508
Poland,processed,Lead,BGS,165100000.0,73597141.271,83992027.029,154705114.24199998
Poland,processed,Lithium,,0.0,1845494.062,95702.0,1749792.062
Poland,processed,Magnesium,,0.0,105621332.77,9451349.499,96169983.271
Poland,processed,Manganese,,0.0,12012413.604,514665.63399999996,11497747.97
Poland,processed,Molybdenum,,0.0,1235747.493,1009924.471,225823.022
Poland,processed,Niobium,,0.0,2684.2259999999997,59.0,2625.2259999999997
Poland,processed,Rare Earths,,0.0,503094.301,49272.711,453821.58999999997
Poland,processed,Rhenium,BGS,9000.0,0.0,0.0,9000.0
Poland,processed,Selenium,BGS,74000.0,0.0,0.0,74000.0
Poland,processed,Tin,BGS,3988000.0,5765931.504,5221582.734999999,4532348.769000001
Poland,processed,Titanium,,0.0,4668916.569,3661511.171,1007405.398
Poland,processed,Vanadium,,0.0,841138.755,270935.254,570203.5009999999
Poland,processed,Zinc,BGS,152300000.0,100458235.677,125234790.335,127523445.342
Poland,raw,Aluminium,,0.0,66087974.0,460809.344,65627164.656
Poland,raw,Bauxite,,0.0,66087974.0,460809.344,65627164.656
Poland,raw,Boron,,0.0,2470109.2690000003,861791.0,1608318.2690000003
Poland,raw,Chromium,,0.0,4638389.0,2401835.455,2236553.545
Poland,raw,Cobalt,,0.0,1200.0,0.0,1200.0
Poland,raw,Copper,WMD,395400000.0,162286927.872,3972541.0,553714386.872
